,gameID,target,base_rep,rep_dist,corr_coef
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,3,3,0.6095937435753319
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,3,4,0.4179351551193484
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,4,3,0.4236288824991199
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,4,2,0.18379431269014732
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,4,1,0.4863981860687495
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,4,1,0.4409607322732776
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,4,4,-0.0003740752643131922
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,4,2,0.5220851283639091
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,4,3,0.6869415951634134
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,5,4,0.3540655248225586
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,5,3,0.2789185946208707
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,5,2,0.5787018272455403
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,5,1,0.44096073227327753
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,5,5,-0.0048567285094480595
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,5,1,0.6298435608532981
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,5,2,0.3995047554098737
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,0,1,0.09141810661012917
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,0,2,0.29373414604914566
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,0,3,0.12998629989244104
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,0,4,-0.0003740752643131922
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,0,5,-0.0048567285094480595
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,0,6,0.035272387718309345
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,0,7,-0.000645606110829694
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,6,5,0.46225791966613616
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,6,4,0.31013901864145427
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,6,3,0.6095937435753319
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,6,2,0.522085128363909
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,6,1,0.6298435608532981
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,6,6,0.035272387718309345
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,6,1,0.54793895011629
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,7,6,0.44321530702334316
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,7,5,0.21190447486718295
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,7,4,0.4179351551193484
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,7,3,0.6869415951634134
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,7,2,0.3995047554098737
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,7,7,-0.000645606110829694
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_01,7,1,0.54793895011629
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,1,1,0.4291829271652086
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,1,3,0.4739210846810247
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,1,4,0.41381322888295297
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,1,5,0.33732342827330863
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,1,6,0.14708801584150935
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,2,1,0.42918292716520867
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,2,2,0.4045568902871354
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,2,3,0.46905439469994853
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,2,4,0.39281706405455696
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,2,5,0.06855825968518972
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,4,3,0.47392108468102473
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,4,2,0.4045568902871354
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,4,1,0.6945570851305682
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,4,2,0.5801619797805262
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,4,3,0.082986150446347
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,5,4,0.41381322888295297
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,5,3,0.4690543946999486
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,5,1,0.6945570851305682
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,5,1,0.6978397344293975
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,5,2,0.12972648365737902
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,6,5,0.33732342827330863
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,6,4,0.39281706405455696
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,6,2,0.5801619797805262
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,6,1,0.6978397344293975
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,6,1,0.2617561444026338
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,7,6,0.14708801584150935
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,7,5,0.0685582596851897
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,7,3,0.08298615044634701
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,7,2,0.12972648365737902
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_02,7,1,0.26175614440263373
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,2,1,0.3063093603963157
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,2,2,0.1349239734209215
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,2,3,-0.1425832547854822
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,2,4,-0.05224582869829626
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,2,5,0.3708084561029724
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,2,2,0.015150260773944053
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,2,1,0.262303131240577
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,3,1,0.3063093603963157
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,3,1,0.37172151964149824
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,3,2,-0.00958987299417938
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,3,3,0.09838921489419114
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,3,4,0.29809095997839213
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,3,3,0.056809959202921145
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,3,2,0.24626040906655075
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,4,2,0.1349239734209215
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,4,1,0.37172151964149824
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,4,1,0.285933779072985
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,4,2,0.08553894282872254
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,4,3,0.4044082043030837
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,4,4,0.056154529511388204
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,4,3,0.04084621812319303
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,5,3,-0.1425832547854822
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,5,2,-0.009589872994179382
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,5,1,0.285933779072985
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,5,1,0.4777232589841312
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,5,2,0.11456847576265615
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,5,5,-0.1501288901180374
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,5,4,-0.10778837658398444
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,6,4,-0.052245828698296255
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,6,3,0.09838921489419114
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,6,2,0.08553894282872254
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,6,1,0.47772325898413126
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,6,1,0.16756766241391777
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,6,6,-0.09261981016602908
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,6,5,-0.03480234920842262
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,7,5,0.3708084561029724
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,7,4,0.29809095997839213
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,7,3,0.4044082043030837
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,7,2,0.11456847576265615
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,7,1,0.1675676624139178
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,7,7,0.08433016640307225
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,7,6,0.16283163815338458
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,0,2,0.015150260773944055
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,0,3,0.056809959202921145
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,0,4,0.056154529511388204
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,0,5,-0.1501288901180374
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,0,6,-0.09261981016602909
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,0,7,0.08433016640307224
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,0,1,0.16044935346890452
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,1,1,0.26230313124057697
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,1,2,0.24626040906655075
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,1,3,0.04084621812319303
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,1,4,-0.10778837658398444
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,1,5,-0.03480234920842262
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,1,6,0.16283163815338456
0,4853-a05bfdd7-095c-4b93-bdde-2b99fd29c7a2,waiting_04,1,1,0.16044935346890452
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,1,1,0.11013535363760961
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,1,2,0.16013772095409753
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,1,3,0.12607244106306556
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,1,4,0.15065282964023916
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,1,5,0.15383181690431547
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,1,6,0.28841273883513113
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,1,1,0.3458189484952389
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,2,1,0.11013535363760961
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,2,1,0.24583217906652344
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,2,2,0.15077578682269133
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,2,3,0.19876876601262802
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,2,4,0.15734378753927566
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,2,5,0.1858615702678463
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,2,2,0.10723079926809365
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,3,2,0.1601377209540975
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,3,1,0.24583217906652344
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,3,1,0.24746128757363517
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,3,2,0.148854968025446
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,3,3,0.11110313349541887
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,3,4,0.4236513532668256
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,3,3,0.023971728311602627
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,4,3,0.12607244106306556
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,4,2,0.15077578682269135
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,4,1,0.24746128757363517
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,4,1,0.2744664995900556
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,4,2,0.0858906567243598
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,4,3,0.21290165138237804
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,4,4,0.07507737706237193
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,5,4,0.15065282964023916
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,5,3,0.19876876601262802
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,5,2,0.14885496802544604
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,5,1,0.2744664995900556
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,5,1,0.3889842409997721
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,5,2,0.26240326939353376
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,5,5,0.15529602643376053
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,6,5,0.1538318169043155
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,6,4,0.15734378753927566
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,6,3,0.11110313349541888
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,6,2,0.0858906567243598
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,6,1,0.38898424099977214
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,6,1,0.1435297489211152
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,6,6,0.1532503249695859
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,7,6,0.2884127388351312
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,7,5,0.1858615702678463
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,7,4,0.42365135326682557
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,7,3,0.21290165138237804
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,7,2,0.26240326939353376
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,7,1,0.14352974892111522
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,7,7,0.07703667863878877
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,0,1,0.3458189484952389
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,0,2,0.10723079926809365
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,0,3,0.023971728311602627
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,0,4,0.07507737706237193
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,0,5,0.1552960264337605
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,0,6,0.1532503249695859
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_04,0,7,0.07703667863878877
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,1,1,0.29124415929849334
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,1,2,0.28320062576518185
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,1,3,0.20159033865760165
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,1,4,0.1477601643802807
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,1,5,0.2819789384459693
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,1,6,0.2663263983102792
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,1,1,0.306691982872337
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,2,1,0.2912441592984934
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,2,1,0.3448558012976936
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,2,2,0.44449568490712366
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,2,3,0.3093682362689618
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,2,4,0.42975272805175585
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,2,5,0.2935917549815445
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,2,2,0.2643734749433733
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,3,2,0.28320062576518185
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,3,1,0.3448558012976936
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,3,1,0.47569395367894973
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,3,2,0.31097592305260974
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,3,3,0.3284151793597763
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,3,4,0.2705034818295813
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,3,3,0.3016660222050203
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,4,3,0.20159033865760162
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,4,2,0.44449568490712366
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,4,1,0.47569395367894973
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,4,1,0.2536005064358138
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,4,2,0.3090817841290874
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,4,3,0.2883726490366441
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,4,4,0.2131229871948239
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,5,4,0.1477601643802807
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,5,3,0.30936823626896176
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,5,2,0.31097592305260974
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,5,1,0.25360050643581383
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,5,1,0.36347274782979533
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,5,2,0.16113658709248058
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,5,5,0.23885104017305256
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,6,5,0.2819789384459693
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,6,4,0.42975272805175585
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,6,3,0.3284151793597763
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,6,2,0.3090817841290874
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,6,1,0.3634727478297953
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,6,1,0.34891758061122896
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,6,6,0.29277029336149774
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,7,6,0.2663263983102792
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,7,5,0.2935917549815445
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,7,4,0.27050348182958134
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,7,3,0.28837264903664406
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,7,2,0.16113658709248058
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,7,1,0.34891758061122896
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,7,7,0.24214315579955478
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,0,1,0.306691982872337
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,0,2,0.26437347494337327
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,0,3,0.3016660222050203
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,0,4,0.2131229871948239
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,0,5,0.23885104017305253
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,0,6,0.2927702933614977
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_06,0,7,0.24214315579955475
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,2,1,0.43259566190092597
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,2,2,0.40732060204360343
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,2,3,0.4119472574193822
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,2,4,0.3835021535291173
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,2,5,0.3300668958440373
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,2,2,0.44172548394938604
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,3,1,0.43259566190092597
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,3,1,0.42450811718113507
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,3,2,0.27059609160168785
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,3,3,0.27810036770248603
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,3,4,0.19860940213368733
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,3,3,0.19365940919081162
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,4,2,0.4073206020436035
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,4,1,0.42450811718113507
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,4,1,0.48498757152778493
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,4,2,0.3647867026439736
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,4,3,0.29339132516118777
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,4,4,0.3475610961243923
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,5,3,0.4119472574193822
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,5,2,0.27059609160168785
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,5,1,0.48498757152778493
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,5,1,0.4727457309905831
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,5,2,0.3066774861122117
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,5,5,0.38188746823183184
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,6,4,0.3835021535291173
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,6,3,0.278100367702486
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,6,2,0.3647867026439736
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,6,1,0.4727457309905831
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,6,1,0.3443425119387431
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,6,6,0.31476037148595454
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,7,5,0.3300668958440373
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,7,4,0.1986094021336873
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,7,3,0.29339132516118777
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,7,2,0.3066774861122117
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,7,1,0.3443425119387431
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,7,7,0.21105397611440538
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,0,2,0.44172548394938604
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,0,3,0.19365940919081162
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,0,4,0.34756109612439223
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,0,5,0.38188746823183184
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,0,6,0.31476037148595454
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_00,0,7,0.21105397611440535
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_07,2,1,0.5204823451714571
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_07,2,3,0.3411014967156505
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_07,2,4,0.5415077036997124
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_07,2,5,0.24623699798114973
0,5214-62825001-ac78-4b1f-b173-c837134e533b,dining_07,2,2,0.19084512222391362
